 ,2003-04-07,0,incidence,,,,,,6,9,0,not recorded
 ,2003-04-14,0,incidence,,,,,,6,9,0,not recorded
 ,2003-04-21,0,incidence,,,,,,6,9,0,not recorded
 ,2003-04-28,0,incidence,,,,,,6,9,0,not recorded
 ,2003-05-05,0,incidence,,,,,,6,9,0,not recorded
 ,2003-05-12,0,incidence,,,,,,6,9,0,not recorded
 ,2003-05-19,0,incidence,,,,,,6,9,0,not recorded
 ,2003-05-26,1,incidence,,,,,,6,9,0,not recorded
 ,2003-06-02,0,incidence,,,,,,6,9,0,not recorded
 ,2003-06-09,0,incidence,,,,,,6,9,0,not recorded
 ,2003-06-16,1,incidence,,,,,,6,9,0,not recorded
 ,2003-06-23,2,incidence,,,,,,6,9,0,not recorded
 ,2003-06-30,3,incidence,,,,,,6,9,0,not recorded
 ,2003-07-07,5,incidence,,,,,,6,9,0,not recorded
 ,2003-07-14,13,incidence,,,,,,6,9,0,not recorded
 ,2003-07-21,51,incidence,,,,,,6,9,0,not recorded
 ,2003-07-28,116,incidence,,,,,,6,9,0,not recorded
 ,2003-08-04,96,incidence,,,,,,6,9,0,not recorded
 ,2003-08-11,101,incidence,,,,,,6,9,0,not recorded
 ,2003-08-18,108,incidence,,,,,,6,9,0,not recorded
 ,2003-08-25,53,incidence,,,,,,6,9,0,not recorded
 ,2003-09-01,57,incidence,,,,,,6,9,0,not recorded
 ,2003-09-08,45,incidence,,,,,,6,9,0,not recorded
 ,2003-09-15,21,incidence,,,,,,6,9,0,not recorded
 ,2003-09-22,9,incidence,,,,,,6,9,0,not recorded
 ,2003-09-29,6,incidence,,,,,,6,9,0,not recorded
 ,2003-10-06,5,incidence,,,,,,6,9,0,not recorded
 ,2003-10-13,4,incidence,,,,,,6,9,0,not recorded
 ,2003-10-20,2,incidence,,,,,,6,9,0,not recorded
 ,2003-10-27,1,incidence,,,,,,6,9,0,not recorded
 ,2003-11-03,0,incidence,,,,,,6,9,0,not recorded
 ,2003-11-10,0,incidence,,,,,,6,9,0,not recorded
 ,2003-11-17,0,incidence,,,,,,6,9,0,not recorded
 ,2003-11-24,0,incidence,,,,,,6,9,0,not recorded
 ,2003-12-01,0,incidence,,,,,,6,9,0,not recorded
 ,2003-12-08,0,incidence,,,,,,6,9,0,not recorded
 ,2003-12-15,0,incidence,,,,,,6,9,0,not recorded
 ,2003-12-22,0,incidence,,,,,,6,9,0,not recorded
 ,2003-12-29,0,incidence,,,,,,6,9,0,not recorded
 ,2004-01-05,1,incidence,,,,,,6,9,0,not recorded
 ,2004-01-12,0,incidence,,,,,,6,9,0,not recorded
 ,2004-01-19,0,incidence,,,,,,6,9,0,not recorded
 ,2004-01-26,1,incidence,,,,,,6,9,0,not recorded
 ,2004-02-02,1,incidence,,,,,,6,9,0,not recorded
 ,2004-02-09,0,incidence,,,,,,6,9,0,not recorded
 ,2004-02-16,0,incidence,,,,,,6,9,0,not recorded
 ,2004-02-23,1,incidence,,,,,,6,9,0,not recorded
 ,2004-03-01,0,incidence,,,,,,6,9,0,not recorded
 ,2004-03-08,0,incidence,,,,,,6,9,0,not recorded
 ,2004-03-15,0,incidence,,,,,,6,9,0,not recorded
 ,2004-03-22,0,incidence,,,,,,6,9,0,not recorded
 ,2004-03-29,0,incidence,,,,,,6,9,0,not recorded
 ,2004-04-05,0,incidence,,,,,,6,9,0,not recorded
 ,2004-04-12,0,incidence,,,,,,6,9,0,not recorded
 ,2004-04-19,0,incidence,,,,,,6,9,0,not recorded
 ,2004-04-26,0,incidence,,,,,,6,9,0,not recorded
 ,2004-05-03,0,incidence,,,,,,6,9,0,not recorded
 ,2004-05-10,0,incidence,,,,,,6,9,0,not recorded
 ,2004-05-17,0,incidence,,,,,,6,9,0,not recorded
 ,2004-05-24,0,incidence,,,,,,6,9,0,not recorded
 ,2004-05-31,0,incidence,,,,,,6,9,0,not recorded
 ,2004-06-07,2,incidence,,,,,,6,9,0,not recorded
 ,2004-06-14,0,incidence,,,,,,6,9,0,not recorded
 ,2004-06-21,0,incidence,,,,,,6,9,0,not recorded
 ,2004-06-28,1,incidence,,,,,,6,9,0,not recorded
 ,2004-07-05,4,incidence,,,,,,6,9,0,not recorded
 ,2004-07-12,9,incidence,,,,,,6,9,0,not recorded
 ,2004-07-19,6,incidence,,,,,,6,9,0,not recorded
 ,2004-07-26,6,incidence,,,,,,6,9,0,not recorded
 ,2004-08-02,9,incidence,,,,,,6,9,0,not recorded
 ,2004-08-09,10,incidence,,,,,,6,9,0,not recorded
 ,2004-08-16,21,incidence,,,,,,6,9,0,not recorded
 ,2004-08-23,27,incidence,,,,,,6,9,0,not recorded
 ,2004-08-30,15,incidence,,,,,,6,9,0,not recorded
 ,2004-09-06,24,incidence,,,,,,6,9,0,not recorded
 ,2004-09-13,17,incidence,,,,,,6,9,0,not recorded
 ,2004-09-20,16,incidence,,,,,,6,9,0,not recorded
 ,2004-09-27,13,incidence,,,,,,6,9,0,not recorded
 ,2004-10-04,8,incidence,,,,,,6,9,0,not recorded
 ,2004-10-11,7,incidence,,,,,,6,9,0,not recorded
 ,2004-10-18,6,incidence,,,,,,6,9,0,not recorded
 ,2004-10-25,3,incidence,,,,,,6,9,0,not recorded
 ,2004-11-01,2,incidence,,,,,,6,9,0,not recorded
 ,2004-11-08,7,incidence,,,,,,6,9,0,not recorded
 ,2004-11-15,3,incidence,,,,,,6,9,0,not recorded
 ,2004-11-22,1,incidence,,,,,,6,9,0,not recorded
 ,2004-11-29,1,incidence,,,,,,6,9,0,not recorded
 ,2004-12-06,2,incidence,,,,,,6,9,0,not recorded
 ,2004-12-13,0,incidence,,,,,,6,9,0,not recorded
 ,2004-12-20,2,incidence,,,,,,6,9,0,not recorded
 ,2004-12-27,0,incidence,,,,,,6,9,0,not recorded
 ,2005-01-03,1,incidence,,,,,,6,9,0,not recorded
 ,2005-01-10,0,incidence,,,,,,6,9,0,not recorded
 ,2005-01-17,0,incidence,,,,,,6,9,0,not recorded
 ,2005-01-24,0,incidence,,,,,,6,9,0,not recorded
 ,2005-01-31,0,incidence,,,,,,6,9,0,not recorded
 ,2005-02-07,1,incidence,,,,,,6,9,0,not recorded
 ,2005-02-14,0,incidence,,,,,,6,9,0,not recorded
 ,2005-02-21,0,incidence,,,,,,6,9,0,not recorded
 ,2005-02-28,1,incidence,,,,,,6,9,0,not recorded
 ,2005-03-07,0,incidence,,,,,,6,9,0,not recorded
 ,2005-03-14,0,incidence,,,,,,6,9,0,not recorded
 ,2005-03-21,0,incidence,,,,,,6,9,0,not recorded
 ,2005-03-28,0,incidence,,,,,,6,9,0,not recorded
 ,2005-04-04,0,incidence,,,,,,6,9,0,not recorded
 ,2005-04-11,0,incidence,,,,,,6,9,0,not recorded
 ,2005-04-18,3,incidence,,,,,,6,9,0,not recorded
 ,2005-04-25,1,incidence,,,,,,6,9,0,not recorded
 ,2005-05-02,3,incidence,,,,,,6,9,0,not recorded
 ,2005-05-09,1,incidence,,,,,,6,9,0,not recorded
 ,2005-05-16,5,incidence,,,,,,6,9,0,not recorded
 ,2005-05-23,5,incidence,,,,,,6,9,0,not recorded
 ,2005-05-30,13,incidence,,,,,,6,9,0,not recorded
 ,2005-06-06,28,incidence,,,,,,6,9,0,not recorded
 ,2005-06-13,19,incidence,,,,,,6,9,0,not recorded
 ,2005-06-20,54,incidence,,,,,,6,9,0,not recorded
 ,2005-06-27,59,incidence,,,,,,6,9,0,not recorded
 ,2005-07-04,81,incidence,,,,,,6,9,0,not recorded
