99999,99999,"2016-09-27","2016-09-27",2,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-09-27","2016-09-27",2,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-09-28","2016-09-28",3,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-09-28","2016-09-28",0,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-09-29","2016-09-29",5,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-09-29","2016-09-29",0,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-09-30","2016-09-30",4,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-09-30","2016-09-30",2,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-01","2016-10-01",2,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-01","2016-10-01",0,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-02","2016-10-02",9,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-02","2016-10-02",1,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-03","2016-10-03",7,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-03","2016-10-03",2,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-04","2016-10-04",9,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-04","2016-10-04",2,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-05","2016-10-05",14,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-05","2016-10-05",1,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-06","2016-10-06",13,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-06","2016-10-06",0,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-07","2016-10-07",12,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-07","2016-10-07",3,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-08","2016-10-08",15,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-08","2016-10-08",0,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-09","2016-10-09",21,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-09","2016-10-09",1,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-10","2016-10-10",16,"incidence","","","","","",2,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
99999,99999,"2016-10-10","2016-10-10",2,"incidence","","","","","",3,"SEmInR_1;DOL.days_2;DOI.days_2;R0_1.5;nE_5;nI_5;I0_2;pop.size_100000"
