"","date","city","count"
"13912",1974-12-27,"Sheffield",26
"13913",1975-01-03,"Sheffield",99
"13914",1975-01-10,"Sheffield",95
"13915",1975-01-17,"Sheffield",50
"13916",1975-01-24,"Sheffield",22
"13917",1975-01-31,"Sheffield",35
"13918",1975-02-07,"Sheffield",30
"13919",1975-02-14,"Sheffield",26
"13920",1975-02-21,"Sheffield",57
"13921",1975-02-28,"Sheffield",47
"13922",1975-03-07,"Sheffield",69
"13923",1975-03-14,"Sheffield",52
"13924",1975-03-21,"Sheffield",53
"13925",1975-03-28,"Sheffield",41
"13926",1975-04-04,"Sheffield",50
"13927",1975-04-11,"Sheffield",56
"13928",1975-04-18,"Sheffield",53
"13929",1975-04-25,"Sheffield",45
"13930",1975-05-02,"Sheffield",29
"13931",1975-05-09,"Sheffield",53
"13932",1975-05-16,"Sheffield",42
"13933",1975-05-23,"Sheffield",76
"13934",1975-05-30,"Sheffield",46
"13935",1975-06-06,"Sheffield",64
"13936",1975-06-13,"Sheffield",38
"13937",1975-06-20,"Sheffield",35
"13938",1975-06-27,"Sheffield",49
"13939",1975-07-04,"Sheffield",40
"13940",1975-07-11,"Sheffield",63
"13941",1975-07-18,"Sheffield",56
"13942",1975-07-25,"Sheffield",84
"13943",1975-08-01,"Sheffield",70
"13944",1975-08-08,"Sheffield",78
"13945",1975-08-15,"Sheffield",55
"13946",1975-08-22,"Sheffield",34
"13947",1975-08-29,"Sheffield",16
"13948",1975-09-05,"Sheffield",10
"13949",1975-09-12,"Sheffield",13
"13950",1975-09-19,"Sheffield",16
"13951",1975-09-26,"Sheffield",4
"13952",1975-10-03,"Sheffield",2
"13953",1975-10-10,"Sheffield",8
"13954",1975-10-17,"Sheffield",1
"13955",1975-10-24,"Sheffield",0
"13956",1975-10-31,"Sheffield",4
"13957",1975-11-07,"Sheffield",3
"13958",1975-11-14,"Sheffield",6
"13959",1975-11-21,"Sheffield",1
"13960",1975-11-28,"Sheffield",3
"13961",1975-12-05,"Sheffield",5
"13962",1975-12-12,"Sheffield",1
"13963",1975-12-19,"Sheffield",2
"13964",1975-12-26,"Sheffield",4
"13965",1976-01-02,"Sheffield",1
"13966",1976-01-09,"Sheffield",0
"13967",1976-01-16,"Sheffield",1
"13968",1976-01-23,"Sheffield",4
"13969",1976-01-30,"Sheffield",2
"13970",1976-02-06,"Sheffield",1
"13971",1976-02-13,"Sheffield",1
"13972",1976-02-20,"Sheffield",5
"13973",1976-02-27,"Sheffield",2
"13974",1976-03-05,"Sheffield",0
"13975",1976-03-12,"Sheffield",4
"13976",1976-03-19,"Sheffield",1
"13977",1976-03-26,"Sheffield",5
"13978",1976-04-02,"Sheffield",5
"13979",1976-04-09,"Sheffield",5
"13980",1976-04-16,"Sheffield",1
"13981",1976-04-23,"Sheffield",0
"13982",1976-04-30,"Sheffield",9
"13983",1976-05-07,"Sheffield",3
"13984",1976-05-14,"Sheffield",2
"13985",1976-05-21,"Sheffield",9
"13986",1976-05-28,"Sheffield",10
"13987",1976-06-04,"Sheffield",3
"13988",1976-06-11,"Sheffield",5
"13989",1976-06-18,"Sheffield",1
"13990",1976-06-25,"Sheffield",4
"13991",1976-07-02,"Sheffield",2
"13992",1976-07-09,"Sheffield",1
"13993",1976-07-16,"Sheffield",2
"13994",1976-07-23,"Sheffield",2
"13995",1976-07-30,"Sheffield",1
"13996",1976-08-06,"Sheffield",15
"13997",1976-08-13,"Sheffield",21
"13998",1976-08-20,"Sheffield",21
"13999",1976-08-27,"Sheffield",15
"14000",1976-09-03,"Sheffield",9
"14001",1976-09-10,"Sheffield",9
"14002",1976-09-17,"Sheffield",5
"14003",1976-09-24,"Sheffield",3
"14004",1976-10-01,"Sheffield",2
"14005",1976-10-08,"Sheffield",3
"14006",1976-10-15,"Sheffield",1
"14007",1976-10-22,"Sheffield",8
"14008",1976-10-29,"Sheffield",3
"14009",1976-11-05,"Sheffield",5
"14010",1976-11-12,"Sheffield",3
"14011",1976-11-19,"Sheffield",7
"14012",1976-11-26,"Sheffield",4
"14013",1976-12-03,"Sheffield",6
"14014",1976-12-10,"Sheffield",6
"14015",1976-12-17,"Sheffield",7
"14016",1976-12-24,"Sheffield",4
"14017",1976-12-31,"Sheffield",1
"14018",1977-01-07,"Sheffield",1
"14019",1977-01-14,"Sheffield",1
"14020",1977-01-21,"Sheffield",1
"14021",1977-01-28,"Sheffield",2
"14022",1977-02-04,"Sheffield",1
"14023",1977-02-11,"Sheffield",2
"14024",1977-02-18,"Sheffield",10
"14025",1977-02-25,"Sheffield",9
"14026",1977-03-04,"Sheffield",12
"14027",1977-03-11,"Sheffield",5
"14028",1977-03-18,"Sheffield",8
"14029",1977-03-25,"Sheffield",6
"14030",1977-04-01,"Sheffield",5
"14031",1977-04-08,"Sheffield",2
"14032",1977-04-15,"Sheffield",7
"14033",1977-04-22,"Sheffield",7
"14034",1977-04-29,"Sheffield",6
"14035",1977-05-06,"Sheffield",7
"14036",1977-05-13,"Sheffield",6
"14037",1977-05-20,"Sheffield",4
"14038",1977-05-27,"Sheffield",7
"14039",1977-06-03,"Sheffield",13
"14040",1977-06-10,"Sheffield",10
"14041",1977-06-17,"Sheffield",20
"14042",1977-06-24,"Sheffield",24
"14043",1977-07-01,"Sheffield",19
"14044",1977-07-08,"Sheffield",68
"14045",1977-07-15,"Sheffield",85
"14046",1977-07-22,"Sheffield",113
"14047",1977-07-29,"Sheffield",138
"14048",1977-08-05,"Sheffield",177
"14049",1977-08-12,"Sheffield",171
"14050",1977-08-19,"Sheffield",122
"14051",1977-08-26,"Sheffield",96
"14052",1977-09-02,"Sheffield",51
"14053",1977-09-09,"Sheffield",62
"14054",1977-09-16,"Sheffield",40
"14055",1977-09-23,"Sheffield",41
"14056",1977-09-30,"Sheffield",52
"14057",1977-10-07,"Sheffield",57
"14058",1977-10-14,"Sheffield",53
"14059",1977-10-21,"Sheffield",96
"14060",1977-10-28,"Sheffield",101
"14061",1977-11-04,"Sheffield",140
"14062",1977-11-11,"Sheffield",133
"14063",1977-11-18,"Sheffield",120
"14064",1977-11-25,"Sheffield",134
"14065",1977-12-02,"Sheffield",94
"14066",1977-12-09,"Sheffield",91
"14067",1977-12-16,"Sheffield",92
"14068",1977-12-23,"Sheffield",98
"14069",1977-12-30,"Sheffield",75
"14070",1978-01-06,"Sheffield",137
"14071",1978-01-13,"Sheffield",122
"14072",1978-01-20,"Sheffield",65
"14073",1978-01-27,"Sheffield",100
"14074",1978-02-03,"Sheffield",90
"14075",1978-02-10,"Sheffield",82
"14076",1978-02-17,"Sheffield",106
"14077",1978-02-24,"Sheffield",86
"14078",1978-03-03,"Sheffield",80
"14079",1978-03-10,"Sheffield",48
"14080",1978-03-17,"Sheffield",99
"14081",1978-03-24,"Sheffield",49
"14082",1978-03-31,"Sheffield",62
"14083",1978-04-07,"Sheffield",53
"14084",1978-04-14,"Sheffield",26
"14085",1978-04-21,"Sheffield",43
"14086",1978-04-28,"Sheffield",26
"14087",1978-05-05,"Sheffield",26
"14088",1978-05-12,"Sheffield",26
"14089",1978-05-19,"Sheffield",24
"14090",1978-05-26,"Sheffield",31
"14091",1978-06-02,"Sheffield",16
"14092",1978-06-09,"Sheffield",14
"14093",1978-06-16,"Sheffield",15
"14094",1978-06-23,"Sheffield",10
"14095",1978-06-30,"Sheffield",12
"14096",1978-07-07,"Sheffield",12
"14097",1978-07-14,"Sheffield",38
"14098",1978-07-21,"Sheffield",25
"14099",1978-07-28,"Sheffield",26
"14100",1978-08-04,"Sheffield",20
"14101",1978-08-11,"Sheffield",18
"14102",1978-08-18,"Sheffield",12
"14103",1978-08-25,"Sheffield",18
"14104",1978-09-01,"Sheffield",6
"14105",1978-09-08,"Sheffield",7
"14106",1978-09-15,"Sheffield",4
"14107",1978-09-22,"Sheffield",6
"14108",1978-09-29,"Sheffield",4
"14109",1978-10-06,"Sheffield",6
"14110",1978-10-13,"Sheffield",3
"14111",1978-10-20,"Sheffield",5
"14112",1978-10-27,"Sheffield",5
"14113",1978-11-03,"Sheffield",6
"14114",1978-11-10,"Sheffield",5
"14115",1978-11-17,"Sheffield",4
"14116",1978-11-24,"Sheffield",7
"14117",1978-12-01,"Sheffield",6
"14118",1978-12-08,"Sheffield",4
"14119",1978-12-15,"Sheffield",6
"14120",1978-12-22,"Sheffield",1
"14121",1978-12-29,"Sheffield",1
"14122",1979-01-05,"Sheffield",10
"14123",1979-01-12,"Sheffield",3
"14124",1979-01-19,"Sheffield",5
"14125",1979-01-26,"Sheffield",1
"14126",1979-02-02,"Sheffield",2
"14127",1979-02-09,"Sheffield",11
"14128",1979-02-16,"Sheffield",2
"14129",1979-02-23,"Sheffield",11
"14130",1979-03-02,"Sheffield",7
"14131",1979-03-09,"Sheffield",7
"14132",1979-03-16,"Sheffield",5
"14133",1979-03-23,"Sheffield",6
"14134",1979-03-30,"Sheffield",7
"14135",1979-04-06,"Sheffield",6
"14136",1979-04-13,"Sheffield",10
"14137",1979-04-20,"Sheffield",5
"14138",1979-04-27,"Sheffield",19
"14139",1979-05-04,"Sheffield",13
"14140",1979-05-11,"Sheffield",6
"14141",1979-05-18,"Sheffield",7
"14142",1979-05-25,"Sheffield",7
"14143",1979-06-01,"Sheffield",12
"14144",1979-06-08,"Sheffield",11
"14145",1979-06-15,"Sheffield",9
"14146",1979-06-22,"Sheffield",12
"14147",1979-06-29,"Sheffield",10
"14148",1979-07-06,"Sheffield",10
"14149",1979-07-13,"Sheffield",16
"14150",1979-07-20,"Sheffield",16
"14151",1979-07-27,"Sheffield",14
"14152",1979-08-03,"Sheffield",18
"14153",1979-08-10,"Sheffield",18
"14154",1979-08-17,"Sheffield",10
"14155",1979-08-24,"Sheffield",4
"14156",1979-08-31,"Sheffield",7
"14157",1979-09-07,"Sheffield",8
"14158",1979-09-14,"Sheffield",3
"14159",1979-09-21,"Sheffield",3
"14160",1979-09-28,"Sheffield",10
"14161",1979-10-05,"Sheffield",4
"14162",1979-10-12,"Sheffield",11
"14163",1979-10-19,"Sheffield",12
"14164",1979-10-26,"Sheffield",0
"14165",1979-11-02,"Sheffield",6
"14166",1979-11-09,"Sheffield",10
"14167",1979-11-16,"Sheffield",7
"14168",1979-11-23,"Sheffield",9
"14169",1979-11-30,"Sheffield",5
"14170",1979-12-07,"Sheffield",5
"14171",1979-12-14,"Sheffield",8
"14172",1979-12-21,"Sheffield",14
"14173",1979-12-28,"Sheffield",9
"14174",1980-01-04,"Sheffield",13
"14175",1980-01-11,"Sheffield",7
"14176",1980-01-18,"Sheffield",13
"14177",1980-01-25,"Sheffield",6
"14178",1980-02-01,"Sheffield",6
"14179",1980-02-08,"Sheffield",19
"14180",1980-02-15,"Sheffield",16
"14181",1980-02-22,"Sheffield",25
"14182",1980-02-29,"Sheffield",8
"14183",1980-03-07,"Sheffield",26
"14184",1980-03-14,"Sheffield",11
"14185",1980-03-21,"Sheffield",27
"14186",1980-03-28,"Sheffield",24
"14187",1980-04-04,"Sheffield",19
"14188",1980-04-11,"Sheffield",16
"14189",1980-04-18,"Sheffield",22
"14190",1980-04-25,"Sheffield",24
"14191",1980-05-02,"Sheffield",24
"14192",1980-05-09,"Sheffield",12
"14193",1980-05-16,"Sheffield",27
"14194",1980-05-23,"Sheffield",13
"14195",1980-05-30,"Sheffield",22
"14196",1980-06-06,"Sheffield",18
"14197",1980-06-13,"Sheffield",17
"14198",1980-06-20,"Sheffield",32
"14199",1980-06-27,"Sheffield",39
"14200",1980-07-04,"Sheffield",35
"14201",1980-07-11,"Sheffield",63
"14202",1980-07-18,"Sheffield",99
"14203",1980-07-25,"Sheffield",79
"14204",1980-08-01,"Sheffield",55
"14205",1980-08-08,"Sheffield",63
"14206",1980-08-15,"Sheffield",59
"14207",1980-08-22,"Sheffield",34
"14208",1980-08-29,"Sheffield",19
"14209",1980-09-05,"Sheffield",28
"14210",1980-09-12,"Sheffield",17
"14211",1980-09-19,"Sheffield",12
"14212",1980-09-26,"Sheffield",10
"14213",1980-10-03,"Sheffield",27
"14214",1980-10-10,"Sheffield",38
"14215",1980-10-17,"Sheffield",20
"14216",1980-10-24,"Sheffield",32
"14217",1980-10-31,"Sheffield",29
"14218",1980-11-07,"Sheffield",38
"14219",1980-11-14,"Sheffield",36
"14220",1980-11-21,"Sheffield",31
"14221",1980-11-28,"Sheffield",39
"14222",1980-12-05,"Sheffield",30
"14223",1980-12-12,"Sheffield",25
"14224",1980-12-19,"Sheffield",33
"14225",1980-12-26,"Sheffield",41
"14226",1981-01-02,"Sheffield",14
"14227",1981-01-09,"Sheffield",69
"14228",1981-01-16,"Sheffield",21
"14229",1981-01-23,"Sheffield",26
"14230",1981-01-30,"Sheffield",32
"14231",1981-02-06,"Sheffield",26
"14232",1981-02-13,"Sheffield",22
"14233",1981-02-20,"Sheffield",27
"14234",1981-02-27,"Sheffield",26
"14235",1981-03-06,"Sheffield",29
"14236",1981-03-13,"Sheffield",24
"14237",1981-03-20,"Sheffield",32
"14238",1981-03-27,"Sheffield",28
"14239",1981-04-03,"Sheffield",19
"14240",1981-04-10,"Sheffield",19
"14241",1981-04-17,"Sheffield",20
"14242",1981-04-24,"Sheffield",16
"14243",1981-05-01,"Sheffield",18
"14244",1981-05-08,"Sheffield",22
"14245",1981-05-15,"Sheffield",21
"14246",1981-05-22,"Sheffield",19
"14247",1981-05-29,"Sheffield",16
"14248",1981-06-05,"Sheffield",17
"14249",1981-06-12,"Sheffield",11
"14250",1981-06-19,"Sheffield",16
"14251",1981-06-26,"Sheffield",15
"14252",1981-07-03,"Sheffield",17
"14253",1981-07-10,"Sheffield",13
"14254",1981-07-17,"Sheffield",13
"14255",1981-07-24,"Sheffield",17
"14256",1981-07-31,"Sheffield",10
"14257",1981-08-07,"Sheffield",10
"14258",1981-08-14,"Sheffield",9
"14259",1981-08-21,"Sheffield",12
"14260",1981-08-28,"Sheffield",6
"14261",1981-09-04,"Sheffield",8
"14262",1981-09-11,"Sheffield",8
"14263",1981-09-18,"Sheffield",4
"14264",1981-09-25,"Sheffield",2
"14265",1981-10-02,"Sheffield",2
"14266",1981-10-09,"Sheffield",0
"14267",1981-10-16,"Sheffield",6
"14268",1981-10-23,"Sheffield",5
"14269",1981-10-30,"Sheffield",6
"14270",1981-11-06,"Sheffield",3
"14271",1981-11-13,"Sheffield",5
"14272",1981-11-20,"Sheffield",3
"14273",1981-11-27,"Sheffield",6
"14274",1981-12-04,"Sheffield",6
"14275",1981-12-11,"Sheffield",3
"14276",1981-12-18,"Sheffield",6
"14277",1981-12-25,"Sheffield",2
"14278",1982-01-01,"Sheffield",7
"14279",1982-01-08,"Sheffield",2
"14280",1982-01-15,"Sheffield",8
"14281",1982-01-22,"Sheffield",4
"14282",1982-01-29,"Sheffield",2
"14283",1982-02-05,"Sheffield",4
"14284",1982-02-12,"Sheffield",4
"14285",1982-02-19,"Sheffield",1
"14286",1982-02-26,"Sheffield",7
"14287",1982-03-05,"Sheffield",2
"14288",1982-03-12,"Sheffield",6
"14289",1982-03-19,"Sheffield",5
"14290",1982-03-26,"Sheffield",2
"14291",1982-04-02,"Sheffield",5
"14292",1982-04-09,"Sheffield",6
"14293",1982-04-16,"Sheffield",6
"14294",1982-04-23,"Sheffield",6
"14295",1982-04-30,"Sheffield",7
"14296",1982-05-07,"Sheffield",2
"14297",1982-05-14,"Sheffield",6
"14298",1982-05-21,"Sheffield",1
"14299",1982-05-28,"Sheffield",8
"14300",1982-06-04,"Sheffield",6
"14301",1982-06-11,"Sheffield",20
"14302",1982-06-18,"Sheffield",14
"14303",1982-06-25,"Sheffield",8
"14304",1982-07-02,"Sheffield",11
"14305",1982-07-09,"Sheffield",26
"14306",1982-07-16,"Sheffield",41
"14307",1982-07-23,"Sheffield",33
"14308",1982-07-30,"Sheffield",40
"14309",1982-08-06,"Sheffield",31
"14310",1982-08-13,"Sheffield",43
"14311",1982-08-20,"Sheffield",34
"14312",1982-08-27,"Sheffield",34
"14313",1982-09-03,"Sheffield",11
"14314",1982-09-10,"Sheffield",25
"14315",1982-09-17,"Sheffield",18
"14316",1982-09-24,"Sheffield",13
"14317",1982-10-01,"Sheffield",15
"14318",1982-10-08,"Sheffield",14
"14319",1982-10-15,"Sheffield",9
"14320",1982-10-22,"Sheffield",13
"14321",1982-10-29,"Sheffield",20
"14322",1982-11-05,"Sheffield",26
"14323",1982-11-12,"Sheffield",14
"14324",1982-11-19,"Sheffield",30
"14325",1982-11-26,"Sheffield",39
"14326",1982-12-03,"Sheffield",22
"14327",1982-12-10,"Sheffield",37
"14328",1982-12-17,"Sheffield",27
"14329",1982-12-24,"Sheffield",27
"14330",1982-12-31,"Sheffield",24
"14331",1983-01-07,"Sheffield",35
"14332",1983-01-14,"Sheffield",42
"14333",1983-01-21,"Sheffield",59
"14334",1983-01-28,"Sheffield",37
"14335",1983-02-04,"Sheffield",47
"14336",1983-02-11,"Sheffield",56
"14337",1983-02-18,"Sheffield",69
"14338",1983-02-25,"Sheffield",66
"14339",1983-03-04,"Sheffield",104
"14340",1983-03-11,"Sheffield",90
"14341",1983-03-18,"Sheffield",74
"14342",1983-03-25,"Sheffield",76
"14343",1983-04-01,"Sheffield",32
"14344",1983-04-08,"Sheffield",60
"14345",1983-04-15,"Sheffield",63
"14346",1983-04-22,"Sheffield",38
"14347",1983-04-29,"Sheffield",37
"14348",1983-05-06,"Sheffield",34
"14349",1983-05-13,"Sheffield",56
"14350",1983-05-20,"Sheffield",51
"14351",1983-05-27,"Sheffield",42
"14352",1983-06-03,"Sheffield",24
"14353",1983-06-10,"Sheffield",27
"14354",1983-06-17,"Sheffield",42
"14355",1983-06-24,"Sheffield",21
"14356",1983-07-01,"Sheffield",36
"14357",1983-07-08,"Sheffield",44
"14358",1983-07-15,"Sheffield",57
"14359",1983-07-22,"Sheffield",52
"14360",1983-07-29,"Sheffield",23
"14361",1983-08-05,"Sheffield",17
"14362",1983-08-12,"Sheffield",33
"14363",1983-08-19,"Sheffield",12
"14364",1983-08-26,"Sheffield",16
"14365",1983-09-02,"Sheffield",3
"14366",1983-09-09,"Sheffield",0
"14367",1983-09-16,"Sheffield",2
"14368",1983-09-23,"Sheffield",4
"14369",1983-09-30,"Sheffield",6
"14370",1983-10-07,"Sheffield",2
"14371",1983-10-14,"Sheffield",3
"14372",1983-10-21,"Sheffield",0
"14373",1983-10-28,"Sheffield",5
"14374",1983-11-04,"Sheffield",2
"14375",1983-11-11,"Sheffield",2
"14376",1983-11-18,"Sheffield",1
"14377",1983-11-25,"Sheffield",2
"14378",1983-12-02,"Sheffield",2
"14379",1983-12-09,"Sheffield",1
"14380",1983-12-16,"Sheffield",2
"14381",1983-12-23,"Sheffield",11
"14382",1983-12-30,"Sheffield",7
"14383",1984-01-06,"Sheffield",6
"14384",1984-01-13,"Sheffield",9
"14385",1984-01-20,"Sheffield",15
"14386",1984-01-27,"Sheffield",11
"14387",1984-02-03,"Sheffield",19
"14388",1984-02-10,"Sheffield",16
"14389",1984-02-17,"Sheffield",24
"14390",1984-02-24,"Sheffield",12
"14391",1984-03-02,"Sheffield",24
"14392",1984-03-09,"Sheffield",17
"14393",1984-03-16,"Sheffield",18
"14394",1984-03-23,"Sheffield",11
"14395",1984-03-30,"Sheffield",15
"14396",1984-04-06,"Sheffield",23
"14397",1984-04-13,"Sheffield",15
"14398",1984-04-20,"Sheffield",13
"14399",1984-04-27,"Sheffield",10
"14400",1984-05-04,"Sheffield",9
"14401",1984-05-11,"Sheffield",13
"14402",1984-05-18,"Sheffield",13
"14403",1984-05-25,"Sheffield",22
"14404",1984-06-01,"Sheffield",10
"14405",1984-06-08,"Sheffield",20
"14406",1984-06-15,"Sheffield",29
"14407",1984-06-22,"Sheffield",16
"14408",1984-06-29,"Sheffield",6
"14409",1984-07-06,"Sheffield",9
"14410",1984-07-13,"Sheffield",3
"14411",1984-07-20,"Sheffield",17
"14412",1984-07-27,"Sheffield",14
"14413",1984-08-03,"Sheffield",7
"14414",1984-08-10,"Sheffield",2
"14415",1984-08-17,"Sheffield",5
"14416",1984-08-24,"Sheffield",14
"14417",1984-08-31,"Sheffield",3
"14418",1984-09-07,"Sheffield",1
"14419",1984-09-14,"Sheffield",3
"14420",1984-09-21,"Sheffield",6
"14421",1984-09-28,"Sheffield",3
"14422",1984-10-05,"Sheffield",3
"14423",1984-10-12,"Sheffield",1
"14424",1984-10-19,"Sheffield",1
"14425",1984-10-26,"Sheffield",5
"14426",1984-11-02,"Sheffield",3
"14427",1984-11-09,"Sheffield",0
"14428",1984-11-16,"Sheffield",6
"14429",1984-11-23,"Sheffield",3
"14430",1984-11-30,"Sheffield",0
"14431",1984-12-07,"Sheffield",2
"14432",1984-12-14,"Sheffield",6
"14433",1984-12-21,"Sheffield",4
"14434",1984-12-28,"Sheffield",3
"14435",1985-01-04,"Sheffield",11
"14436",1985-01-11,"Sheffield",20
"14437",1985-01-18,"Sheffield",5
"14438",1985-01-25,"Sheffield",3
"14439",1985-02-01,"Sheffield",5
"14440",1985-02-08,"Sheffield",20
"14441",1985-02-15,"Sheffield",16
"14442",1985-02-22,"Sheffield",17
"14443",1985-03-01,"Sheffield",22
"14444",1985-03-08,"Sheffield",23
"14445",1985-03-15,"Sheffield",16
"14446",1985-03-22,"Sheffield",15
"14447",1985-03-29,"Sheffield",8
"14448",1985-04-05,"Sheffield",30
"14449",1985-04-12,"Sheffield",20
"14450",1985-04-19,"Sheffield",32
"14451",1985-04-26,"Sheffield",19
"14452",1985-05-03,"Sheffield",30
"14453",1985-05-10,"Sheffield",28
"14454",1985-05-17,"Sheffield",38
"14455",1985-05-24,"Sheffield",51
"14456",1985-05-31,"Sheffield",54
"14457",1985-06-07,"Sheffield",56
"14458",1985-06-14,"Sheffield",42
"14459",1985-06-21,"Sheffield",32
"14460",1985-06-28,"Sheffield",36
"14461",1985-07-05,"Sheffield",38
"14462",1985-07-12,"Sheffield",21
"14463",1985-07-19,"Sheffield",49
"14464",1985-07-26,"Sheffield",47
"14465",1985-08-02,"Sheffield",47
"14466",1985-08-09,"Sheffield",41
"14467",1985-08-16,"Sheffield",37
"14468",1985-08-23,"Sheffield",42
"14469",1985-08-30,"Sheffield",13
"14470",1985-09-06,"Sheffield",34
"14471",1985-09-13,"Sheffield",11
"14472",1985-09-20,"Sheffield",11
"14473",1985-09-27,"Sheffield",8
"14474",1985-10-04,"Sheffield",6
"14475",1985-10-11,"Sheffield",8
"14476",1985-10-18,"Sheffield",20
"14477",1985-10-25,"Sheffield",5
"14478",1985-11-01,"Sheffield",12
"14479",1985-11-08,"Sheffield",13
"14480",1985-11-15,"Sheffield",9
"14481",1985-11-22,"Sheffield",9
"14482",1985-11-29,"Sheffield",10
"14483",1985-12-06,"Sheffield",19
"14484",1985-12-13,"Sheffield",10
"14485",1985-12-20,"Sheffield",11
"14486",1985-12-27,"Sheffield",13
"14487",1986-01-03,"Sheffield",19
"14488",1986-01-10,"Sheffield",23
"14489",1986-01-17,"Sheffield",12
"14490",1986-01-24,"Sheffield",17
"14491",1986-01-31,"Sheffield",6
"14492",1986-02-07,"Sheffield",10
"14493",1986-02-14,"Sheffield",10
"14494",1986-02-21,"Sheffield",10
"14495",1986-02-28,"Sheffield",14
"14496",1986-03-07,"Sheffield",8
"14497",1986-03-14,"Sheffield",7
"14498",1986-03-21,"Sheffield",23
"14499",1986-03-28,"Sheffield",6
"14500",1986-04-04,"Sheffield",24
"14501",1986-04-11,"Sheffield",25
"14502",1986-04-18,"Sheffield",30
"14503",1986-04-25,"Sheffield",15
"14504",1986-05-02,"Sheffield",33
"14505",1986-05-09,"Sheffield",10
"14506",1986-05-16,"Sheffield",23
"14507",1986-05-23,"Sheffield",24
"14508",1986-05-30,"Sheffield",13
"14509",1986-06-06,"Sheffield",6
"14510",1986-06-13,"Sheffield",40
"14511",1986-06-20,"Sheffield",9
"14512",1986-06-27,"Sheffield",20
"14513",1986-07-04,"Sheffield",21
"14514",1986-07-11,"Sheffield",9
"14515",1986-07-18,"Sheffield",18
"14516",1986-07-25,"Sheffield",8
"14517",1986-08-01,"Sheffield",15
"14518",1986-08-08,"Sheffield",9
"14519",1986-08-15,"Sheffield",22
"14520",1986-08-22,"Sheffield",14
"14521",1986-08-29,"Sheffield",10
"14522",1986-09-05,"Sheffield",11
"14523",1986-09-12,"Sheffield",10
"14524",1986-09-19,"Sheffield",10
"14525",1986-09-26,"Sheffield",11
"14526",1986-10-03,"Sheffield",5
"14527",1986-10-10,"Sheffield",9
"14528",1986-10-17,"Sheffield",7
"14529",1986-10-24,"Sheffield",6
"14530",1986-10-31,"Sheffield",4
"14531",1986-11-07,"Sheffield",4
"14532",1986-11-14,"Sheffield",5
"14533",1986-11-21,"Sheffield",7
"14534",1986-11-28,"Sheffield",7
"14535",1986-12-05,"Sheffield",8
"14536",1986-12-12,"Sheffield",1
"14537",1986-12-19,"Sheffield",4
"14538",1986-12-26,"Sheffield",4
"14539",1987-01-02,"Sheffield",5
"14540",1987-01-09,"Sheffield",8
"14541",1987-01-16,"Sheffield",5
"14542",1987-01-23,"Sheffield",6
"14543",1987-01-30,"Sheffield",5
"14544",1987-02-06,"Sheffield",3
